Experiment #,Experiment Group,Participant ID,Trust towards Al Prediction Accuracy,Trust towards Al Confidence Score,Trust towards Al Overall Capability,Accuracy Increase,Adoption Rate,Misuse Rate,Disuse Rate,City Familiarity,General Self-confidence,General Attitudes towards Al,Age,Sex,Education Level,Trust towards Al Prediction Accuracy Q1,Trust towards Al Prediction Accuracy Q2,Trust towards Al Prediction Accuracy Q4,Trust towards Al Confidence Score Q1,Trust towards Al Confidence Score Q3,Trust towards Al Confidence Score Q4,Trust towards Al Overall Capability Q1,Trust towards Al Overall Capability Q2,Trust towards Al Overall Capability Q3,Perceived AI Confidence,City Familiarity Q1,City Familiarity Q2,City Familiarity Q3,General Attitudes towards Al Q1,General Attitudes towards Al Q2,General Attitudes towards Al Q3,General Attitudes towards Al Q4,General Attitudes towards Al Q5,General Self-confidence Q1,General Self-confidence Q2,General Self-confidence Q3,General Self-confidence Q4,General Self-confidence Q5,Q1_first_choice,Q1_AI_advice,Q1_correct_label,Q1_final_choice,Q2_first_choice,Q2_AI_advice,Q2_correct_label,Q2_final_choice,Q3_first_choice,Q3_AI_advice,Q3_correct_label,Q3_final_choice,Q4_first_choice,Q4_AI_advice,Q4_correct_label,Q4_final_choice,Q5_first_choice,Q5_AI_advice,Q5_correct_label,Q5_final_choice,Q6_first_choice,Q6_AI_advice,Q6_correct_label,Q6_final_choice,Q7_first_choice,Q7_AI_advice,Q7_correct_label,Q7_final_choice,Q8_first_choice,Q8_AI_advice,Q8_correct_label,Q8_final_choice,Q9_first_choice,Q9_AI_advice,Q9_correct_label,Q9_final_choice,Q10_first_choice,Q10_AI_advice,Q10_correct_label,Q10_final_choice,Q11_first_choice,Q11_AI_advice,Q11_correct_label,Q11_final_choice,Q12_first_choice,Q12_AI_advice,Q12_correct_label,Q12_final_choice,Q13_first_choice,Q13_AI_advice,Q13_correct_label,Q13_final_choice,Q14_first_choice,Q14_AI_advice,Q14_correct_label,Q14_final_choice,Q15_first_choice,Q15_AI_advice,Q15_correct_label,Q15_final_choice,Q16_first_choice,Q16_AI_advice,Q16_correct_label,Q16_final_choice,Q17_first_choice,Q17_AI_advice,Q17_correct_label,Q17_final_choice,Q18_first_choice,Q18_AI_advice,Q18_correct_label,Q18_final_choice,Q19_first_choice,Q19_AI_advice,Q19_correct_label,Q19_final_choice,Q20_first_choice,Q20_AI_advice,Q20_correct_label,Q20_final_choice,Q21_first_choice,Q21_AI_advice,Q21_correct_label,Q21_final_choice,Q22_first_choice,Q22_AI_advice,Q22_correct_label,Q22_final_choice,Q23_first_choice,Q23_AI_advice,Q23_correct_label,Q23_final_choice,Q24_first_choice,Q24_AI_advice,Q24_correct_label,Q24_final_choice,Q25_first_choice,Q25_AI_advice,Q25_correct_label,Q25_final_choice,Q26_first_choice,Q26_AI_advice,Q26_correct_label,Q26_final_choice,Q27_first_choice,Q27_AI_advice,Q27_correct_label,Q27_final_choice,Q28_first_choice,Q28_AI_advice,Q28_correct_label,Q28_final_choice,Q29_first_choice,Q29_AI_advice,Q29_correct_label,Q29_final_choice,Q30_first_choice,Q30_AI_advice,Q30_correct_label,Q30_final_choice
EXP1,EXP1-U,participant_146,4.67,4.67,5.33,16.67,43.75,28.57142857,76.19047619,3.666666667,5,3.4,26,Male,3,5,5,4,4,5,5,4,7,5,2,4,3,4,3,3,4,4,3,5,5,5,5,5,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,New York,San Francisco,San Francisco,New York,New York,New York,Chicago,New York,San Francisco,Chicago,New York,Chicago,New York,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,New York,Chicago,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,New York,San Francisco,San Francisco,New York,New York,Chicago,Chicago,Chicago,San Francisco,New York,New York,San Francisco,San Francisco,New York,Chicago,New York,New York,Chicago,Chicago,Chicago,New York,New York,New York,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,New York,San Francisco,Chicago,New York,New York,Chicago,Chicago,Chicago,New York,New York,New York,New York
EXP1,EXP1-U,participant_147,3.67,5,3.33,3.33,35.71428571,40,85.71428571,1,3.6,2.6,31,Female,2,4,3,4,4,6,5,4,3,3,2,1,1,1,2,3,3,3,2,4,4,4,3,3,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,Chicago,New York,New York,Chicago,New York,New York,Chicago,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,San Francisco,New York,New York,Chicago,New York,New York,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,San Francisco,New York,New York,New York,New York,Chicago,New York,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,New York,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,New York,New York,San Francisco,New York,Chicago,Chicago,Chicago,New York,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York
EXP1,EXP1-U,participant_148,4.67,5,4,3.33,33.33333333,40,85.71428571,4,4,3.8,31,Male,3,5,5,4,5,5,5,4,4,4,1,4,4,4,4,3,4,5,3,4,4,4,4,4,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,San Francisco,New York,New York,Chicago,New York,Chicago,Chicago,New York,Chicago,Chicago,San Francisco,San Francisco,Chicago,San Francisco,Chicago,Chicago,San Francisco,San Francisco,Chicago,San Francisco,San Francisco,Chicago,New York,Chicago,New York,New York,San Francisco,San Francisco,New York,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,New York,Chicago,New York,New York,Chicago,Chicago,New York,New York,New York,New York,New York,Chicago,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,Chicago,San Francisco,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,New York,Chicago,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York
EXP1,EXP1-U,participant_149,5.33,5,5.67,3.33,33.33333333,50,90.47619048,2,4.4,3.8,33,Female,3,5,5,6,5,5,5,5,6,6,2,3,2,1,4,3,4,4,4,5,5,4,4,4,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,San Francisco,New York,New York,Chicago,New York,Chicago,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,San Francisco,Chicago,New York,Chicago,Chicago,Chicago,San Francisco,San Francisco,Chicago,New York,New York,New York,New York,Chicago,San Francisco,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,New York,New York,New York,New York,New York,New York,Chicago,New York,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,New York,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,New York,New York,San Francisco,Chicago,Chicago,Chicago,Chicago,San Francisco,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,New York,New York,Chicago
EXP1,EXP1-U,participant_150,4.67,4,5.67,10,31.25,20,80.95238095,2.666666667,3.8,3.6,21,Male,3,5,4,5,5,3,4,6,6,5,2,3,2,3,4,5,4,3,2,4,3,4,4,4,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,New York,Chicago,Chicago,New York,Chicago,New York,New York,New York,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,Chicago,New York,New York,Chicago,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,New York,New York,New York,New York,San Francisco,Chicago,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,New York,Chicago,Chicago,New York,Chicago,Chicago,New York,San Francisco,New York,New York,New York,New York,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,New York,New York,San Francisco,New York,Chicago,Chicago,New York,Chicago,Chicago,New York,Chicago,New York,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,San Francisco,Chicago,Chicago,Chicago,New York,New York,New York,New York
EXP1,EXP1-U,participant_151,6,6.33,5.33,6.66,23.07692308,33.33333333,90.47619048,1,4.4,3.8,45,Female,3,6,5,7,6,6,7,6,5,5,2,1,1,1,4,5,4,3,3,5,4,4,4,5,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,New York,Chicago,Chicago,New York,Chicago,San Francisco,San Francisco,Chicago,Chicago,New York,Chicago,Chicago,San Francisco,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,San Francisco,Chicago,New York,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,San Francisco,San Francisco,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,San Francisco,New York,Chicago,San Francisco,San Francisco,Chicago,Chicago,San Francisco,New York,New York,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,San Francisco,New York,New York,New York,San Francisco,Chicago,Chicago,San Francisco,Chicago,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York
EXP1,EXP1-U,participant_152,4,3.33,3,3.33,23.07692308,33.33333333,90.47619048,3,4,2.8,36,Female,4,5,3,4,3,3,4,3,3,3,3,3,3,3,3,3,4,2,2,4,4,4,4,4,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,New York,Chicago,New York,New York,Chicago,New York,New York,Chicago,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,San Francisco,Chicago,New York,Chicago,Chicago,Chicago,San Francisco,San Francisco,Chicago,New York,New York,New York,New York,New York,San Francisco,Chicago,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,New York,Chicago,Chicago,New York,Chicago,Chicago,New York,New York,New York,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,Chicago,New York,New York,Chicago,New York,Chicago,Chicago,Chicago,Chicago,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York
EXP1,EXP1-U,participant_153,4.67,4.33,4.33,3.34,22.22222222,20,80.95238095,4,3.4,2.8,33,Male,4,4,5,5,4,5,4,5,4,4,2,4,4,4,3,2,2,4,3,4,4,3,3,3,San Francisco,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,Chicago,New York,New York,Chicago,New York,Chicago,Chicago,New York,New York,San Francisco,San Francisco,San Francisco,New York,New York,Chicago,New York,New York,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,San Francisco,New York,New York,Chicago,New York,New York,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,New York,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,New York,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,New York,New York,San Francisco,New York,Chicago,Chicago,New York,San Francisco,Chicago,New York,San Francisco,New York,San Francisco,San Francisco,New York,Chicago,New York,New York,Chicago,Chicago,San Francisco,Chicago,Chicago,San Francisco,Chicago,Chicago,San Francisco,New York,New York,New York,Chicago
EXP1,EXP1-U,participant_154,5.33,5.33,5.33,0,21.42857143,25,90.47619048,2.333333333,3.8,3.6,24,Male,3,5,6,5,5,5,6,6,5,5,2,3,2,2,4,3,4,4,3,4,3,5,4,3,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,New York,Chicago,Chicago,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,New York,Chicago,Chicago,New York,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,San Francisco,New York,New York,Chicago,New York,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,New York,New York,Chicago,New York,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,New York,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,New York,Chicago,New York,New York,New York,San Francisco,San Francisco,New York,San Francisco,New York,New York,San Francisco,Chicago,San Francisco,Chicago,Chicago,New York,Chicago,Chicago,New York,New York,New York,New York,New York
EXP1,EXP1-U,participant_155,5.67,3.67,6.67,6.67,18.18181818,0,90.47619048,2.333333333,4,4,22,Female,3,6,6,5,3,4,4,6,7,7,1,3,2,2,4,5,5,3,3,4,4,5,5,2,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,Chicago,New York,New York,Chicago,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,San Francisco,Chicago,New York,Chicago,Chicago,Chicago,San Francisco,San Francisco,Chicago,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,New York,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,Chicago,New York,Chicago,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,San Francisco,New York,New York,New York
EXP1,EXP1-U,participant_156,6,5.67,5,-3.33,13.33333333,25,95.23809524,2,4.2,4.2,23,Female,3,7,5,6,6,5,6,5,5,5,2,3,2,1,5,3,4,5,4,4,4,4,5,4,New York,New York,New York,New York,San Francisco,New York,San Francisco,Chicago,New York,New York,New York,New York,New York,Chicago,Chicago,New York,Chicago,San Francisco,San Francisco,Chicago,San Francisco,New York,Chicago,San Francisco,New York,Chicago,New York,New York,Chicago,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,New York,Chicago,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,New York,San Francisco,San Francisco,Chicago,San Francisco,New York,San Francisco,San Francisco,New York,New York,Chicago,Chicago,New York,New York,New York,New York,New York,Chicago,New York,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,San Francisco,New York,New York,San Francisco,San Francisco,Chicago,Chicago,San Francisco,Chicago,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,San Francisco,New York,Chicago,Chicago,Chicago,New York,New York,New York,New York
EXP1,EXP1-U,participant_157,5,5,5,6.66,12.5,0,90.47619048,3,4,4,25,Male,3,5,4,6,5,5,5,5,5,5,1,3,3,3,4,4,4,4,4,4,4,4,4,4,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,Chicago,New York,New York,Chicago,San Francisco,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,San Francisco,San Francisco,New York,Chicago,San Francisco,Chicago,Chicago,New York,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,San Francisco,Chicago,Chicago,San Francisco,Chicago,Chicago,New York,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,San Francisco,Chicago,San Francisco,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,San Francisco,New York,New York,New York,New York,Chicago,New York,Chicago,Chicago,New York,Chicago,Chicago,New York,New York,New York,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,San Francisco,New York,New York,San Francisco,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,San Francisco,San Francisco,San Francisco,Chicago,San Francisco,San Francisco,Chicago,Chicago,San Francisco,Chicago,New York,New York,New York
EXP1,EXP1-U,participant_158,5,5,5.33,6.67,12.5,0,95.23809524,2.333333333,3.8,3.6,25,Male,2,5,5,5,5,5,5,5,5,6,1,3,2,2,4,4,4,4,2,4,4,5,4,2,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,Chicago,New York,New York,Chicago,New York,New York,New York,San Francisco,San Francisco,New York,New York,Chicago,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,New York,New York,Chicago,New York,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,New York,New York,Chicago,New York,New York,Chicago,Chicago,New York,New York,New York,New York,New York,New York,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York
EXP1,EXP1-U,participant_159,2.33,3,4,3.33,9.090909091,0,95.23809524,3,4,3.2,22,Female,3,2,2,3,3,3,3,4,5,3,2,3,3,3,3,3,4,3,3,4,4,4,4,4,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,New York,Chicago,Chicago,New York,Chicago,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,San Francisco,Chicago,New York,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,New York,New York,Chicago,Chicago,San Francisco,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,New York,New York,Chicago,New York,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,New York,Chicago,New York,New York,New York,San Francisco,San Francisco,New York,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,New York,Chicago,Chicago,Chicago,New York,New York,New York,New York
EXP1,EXP1-U,participant_160,4.67,5,5,3.34,7.692307692,0,95.23809524,2.666666667,3.6,3.2,38,Male,2,5,4,5,5,5,5,5,5,5,2,3,2,3,4,4,2,3,3,4,4,4,4,2,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,New York,Chicago,Chicago,New York,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,Chicago,New York,New York,Chicago,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,San Francisco,New York,New York,Chicago,New York,Chicago,San Francisco,San Francisco,Chicago,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,New York,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,New York,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,Chicago,New York,New York,Chicago,New York,Chicago,Chicago,New York,New York,Chicago,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,San Francisco,New York,New York,San Francisco
